artist,song,link,text
OutKast,Art Of Storytellin,/o/outkast/art+of+storytellin_20311024.html,"Yea
Somebody hit me the other day for a rendezvous
Was it the bitch that fucked to Goodie and the Dungen Crew
Lets say her name was suzy screw cuz she screwed alot
Makin a nigga hit that chonk, at ligitimate spots
Not no parks, backseats, or things of that nature
Had to hate ya playa, I'm dickin the hoe down never said I paid her
Straight laid her, slayed the bitch like Darth Vader, made her
From College Park and Fayetter, all the way don't to Decatur
Like jada, her wig was sharp and sporty, that was shorty
Safe as a snake on eggs in a beamer 840
Its foggy, I went to the crib to call her but she lost me
My baby mamma beeped 7 oclock its gonna cost me
Bit I still wanna cut her tho, maybe she had to work
Caught her at the mall, wearin a real tight skirt
She was fine as fuck I wanted to s** the hoe up
She said ""lets hit the parkin lot so i can sick your duck""
I said ""cool I really wanted to cut you but this'll do,
I gotta pick up my daughter cuz my baby mamma beeped me too""
She said she understood then everythin was kosher
I gave her a lil will Cd and a fuckin poster
Its like that now
Its like that now
You better go get the hump up out your back now
Its about 4 5 cats off in my 'Lac now
We just shoot game in the form of story rap now
*(yeah)*
Its like that now, its like that now
{andre}
Now suzy skrew had a parna named sasha *(sasha)* thumper *(thumper)*
I remember her # like the summer
When her and suzy yea they thre a slumber --party
But you can not call it that cuz it was slummer
Well it was more like spend the night
3 in the mornin yawnin dancin under street lights
We chillin like a villian and a nigga feelin right
In the middle of the ghetto on the curb, but in spite
All of the bullshit we on our back starin at the stars above
*(awww man)* talkin bout what we gonna be when we grow up
I said ""what you wanna be?"" she said ""alive"" *(hmm)*
It made me think for a minute, then looked in her eyes
I coulda died, time went on, I got grown
Rhyme got strong, mind got blown, I came back home
To find lil sasha was gone
Her mamma said she with a nigga that be treatin her wrong
I kept on singin my song and hopin at a show
I would one day see her standin in the front row
But 2 weeks later she got found in the back of a school
W/a needle in her arm, baby 2 months due, Sasha Thumper
Its like that now
You better go get the hump up out your back now
Its about 4 5 cats off in my 'Lac now
We just shoot game in the form of story rap now
*(yeah)*
Its like that now, its like that now
Its like that now
You better go get the hump up out your back now
Its about 4 5 cats off in my 'Lac now
We just shoot game in the form of story rap now
*(yeah)*
Its like that now, its like that now"
OutKast,Art Of Storytellin' (Pt. 2),/o/outkast/art+of+storytellin+pt+2_20619224.html,"[Andre Benjamin]
Yea yea yea yeah yah yo
Baby did you hear that yea baby I heard it too
Look out the window golly the sky is electric blue
Mamma Earth is dyin and cryin because of you
Rainin cats and jackles all shackles disintegrate, to residue
Silly mortals haven't a clue
as to what the fuck is goin on
I'm on the telephone, dialin the Dungeon
""Hello?"" This Dre, bring the mp and the sp
Meet me at the center of the earth and travel carefully
Baby grab the baby cause baby it ain't much time
Mamma Earth is tossin and turnin and that's our sign
Omega nigga ifo's are landin in Decatur
Hope I'm not over your head but if so you will catch on later
Play the track, guess she could not take it anymo'
Rapin her heavenly body like a hoe, coochie so'
from niggaz constantly fuckin her never lovin her never showin
appreciation bustin nuts in her face when they done

[Big Boi]
The sky is fallin nobody ballin they done gave back they guns
for some tickets to the playoffs but the Hornets they won
nigga we slum, kept all the guns, I gotta protect my family
I drove the biggest thing at the house
cause I knew they'd try to ram me, but I'm stabbing
Makin a path on expressways, the best way I know how
Up in the sky, East-West, no clouds
Him comin now, fuck that money now, I ask my honey how
she feeling and is Jordan okay, yeah yeah she's chillin
We should be in the Dungeon shortly
Ain't nobody on they porch see
Approachin the final exit
I'm thinkin I see four horsies but I don't though
nigga you won't know, until it's on ya
I put that on my dope boys from A-Town to California
All the weed smell like ammonia
but at the Dungeon I know they smokin
Writin the raps and doin the beats to make this last recording
fuck abortion, I got in the booth to run the final portion
The beat was very dirty and the vocals had distor-Tion *echoes*

{sung in a low voice over and over}
All's well, nothing's well"
OutKast,Atliens,/o/outkast/atliens_20103838.html,"Verse One: Big Boi

Well it's the M I crooked letter ain't no one better
And when I'm on the microphone you best to wear your sweater
Cause I'm cooler than a polar bear's toenails
Oh hell there he go again talkin that shit
Bend corner's like I was a curve I struck a nerve
And now you bout to see this Southern playa serve
I heard it's not where you're from but where you pay rent
Then I heard it's not what you make but how much you spent
You got me bent like elbows, amongst other things, nut I'm not worried
Cause when we step up in the party, like I'm out-you-scurry
So go get your fuckin' shine box, and your sack of nickles
It tickles to see you try to be like Mr. Pickles
Daddy fat sacks, B-I-G B-O-I
It's that same motherfucka that took them knuckles to your eye
And I try, to warn you not to test but you don't listen
Givin the shout out to my Uncle Donnel locked up in prison

Chorus: Andre (repeat 2X)

Now throw your hands in the air
And wave 'em like you just don't care
And if you like fish and grits and all that pimp shit
Then everybody let me hear ya say O-Yea-yer

Verse Two: Andre

Now, my oral demonstration be like clitoral stimulation
To the female gender, ain't nothin better
Let me know when it's wet enough to enter
If not I'll wait, because the future of the world depends on
Therefore, if not the child we raise gon' have that nigga syndrome
Or will it know to be the hard regardless of the skintone
I really feel that if we tune it, it just might get picked on
Or will it give a fuck about what others say and get gone
The alienators cause we different keep your hands to the sky
Like Sounds of Blackness when I practice what a preach ain't no lie
I'll be the baker and the maker of the piece of my pie
Now breaker, breaker 10-4 can I get some reply?
Now everybody say...

Chorus

Verse Three: Big Boi, Andre

Everyday I sit while my nigga be in school
Thinkin about the second album at the Dungeon shootin pool
Like E-S to the P-N, 'cause we adjust to the beat in the zone (zone)
Honey I'm home but I'm not married
Carried a lot of problems around being fustrated
And now I'm sittin at the end of the month I just made it
Like you made the B team
And like the daddy's wife you makin the coffee
You heard the A-T-L-iens
So back the hell up off me

Softly as if I played piano in the dark
Found a way to channel my anger not to embark
The world's a stage and everybody's got to play their part
God works in mysterious ways so when he starts
The job of speakin through us we be so sincere with this here
No drugs or alcohol so I can get the signal clear as day
Put my glock away I got a stronger weapon
That never runs out of ammunition so I'm ready for war okay

Chorus"
OutKast,B.O.B.,/o/outkast/bob_10198182.html,"[Intro: André 3]
One, two
One, two, three, yeah!

[Verse 1: André 3]
Inslumnational, underground
Thunder pounds when I stomp the ground (woo)
Like a million elephants and silverback orangutans
You can't stop the train
Who want some? Don't come unprepared
I'll be there, but when I leave there
Bet I be a household name
Weather man tellin' us it ain't gon' rain
So now we sittin' in a drop-top, soakin' wet
In a silk suit, tryin' not to sweat
Hit somersaults without the net
But this'll be the year that we won't forget
1-9-9-9, Anno Domini
Anything goes, be what you wanna be
Long as you know consequences
Are given for livin', the fence is
Too high to jump in jail
Too low to dig, I might just touch hell—hot
Get a life, now they on sale
Then I might cast you a spell
Look at what came in the mail
A scale and some Arm and Hammer
Soul gold grill and a baby mama
Black Cadillac and a pack of Pampers
Stack of questions with no answers
Cure for cancer, cure for aids
Make a nigga wanna stay on tour for days
Get back home, things are wrong
Well, not really, it was bad all along
Before you left adds up to a ball of power
Thoughts at a thousand miles per hour
Hello, ghetto, let your brain breathe
Believe there's always more, ah!

[Hook: André 3000 + Morris Brown College Gospel Choir]
Don't pull the thang out, unless you plan to bang
Bombs over Baghdad!
Yeah, don't even bang unless you plan to hit something
Bombs over Baghdad!
Don't pull the thang out, unless you plan to bang
Bombs over Baghdad!
Yeah, don't even bang unless you plan to hit something
Bombs over Baghdad!

[Verse 2: Big Boi]
Uno, dos, tres, it's on
Did you ever think a pimp rock a microphone?
Like that there boy and will still stay street
Big things happen every time we meet
Like a track team, crack fiend, dyin' to geek
Outkast bumping up and down the street
Slantback, Cadillac, 'bout 5 niggas deep
75 mcs freestyling to the beat
'Cause we get crunk, stay drunk, at the club
Should have bought an ounce, but you copped a dub
Should have held back, but you throwed a punch
Supposed to meet your girl but you packed a lunch
No D to the U to the G for you
Got a son on the way by the name of Bamboo
Got a little baby girl four year, Jordan
Never turn my back on my kids for them
Should have hit it, quit it, rag top
Before you re-up, get a laptop
Make a business for yourself, boy, set some goals
Make a fat diamond out of dusty coals
Record number four, but we on a roll
Hold up, slow up, stop, ""Control""
Like Janet, plan it, Stankonia's on ya
Moving like Floyd, coming straight to Florida
Lock all your windows then block the corridors
Pulling off a belt 'cause a whipping's in order
Like a three-piece fish 'fore I cut your daughter
Yo quiero Taco Bell, then I hit the border
Pitty pat rappers trying to get to 5
I'm a microphone fiend tryin' to stay alive
When you come to atl, boy, you better not hide
'Cause the Dungeon Family gon' ride, hah!

[Hook: André 3000 + Morris Brown College Gospel Choir]
Don't pull the thang out, unless you plan to bang
Bombs over Baghdad!
Yeah, Don't even bang unless you plan to hit something
Bombs over Baghdad!
Don't pull the thang out, unless you plan to bang
Bombs over Baghdad!
Yeah, Don't even bang unless you plan to hit something
Bombs over Baghdad!

[Break: Morris Brown College Gospel Choir]
Bombs over Baghdad!
Bombs over Baghdad!
Bombs over Baghdad!
Bombs over Baghdad!

[Outro: André 3000 + Morris Brown College Gospel Choir]
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Bob your head, rag top
Power music, electric revival
Power music, electric revival
Power music, electric revival
Power music, electric revival
Power music, electric revival
Power music, electric revival
Power music, electric revival
Power music, electric revival
Power music, electric revival"
OutKast,Babylon,/o/outkast/babylon_20103839.html,"I came into this world high as a bird
From second hand cocain powder
I know it sounds absurd
I never tooted but it's in my veins
While the rest of the country bungies off bridges
Without no snap back
And bitches they say they need that
To shake they fannies in the ass clubs
They go the other route
Turn each other out
Burn each other out
Where a bonified nigga like me
Can't even get no back rub these days
Ain't that bleak on they part
But let me hold it down
Cause they shut you down
When you speak from your heart
Now that's hard
While we rantin and ravin bout gats
Nigga they made them gats
They got some shit that'll blow out our backs
From where they stay at


Chorus:

Ooooh, I fear the battle's just begun
Ooooh, though we're here someday we will be gone
So i'm hopin, wishin, prayin
To keep my faith in you, in you


(yo, yo, yo in background)


I'm fascinated by the way yo
Nipples peak at me through yo blouse
Freaky me, freaky you
Can't help but be aroused
'scuse me lord less for thinkin
But that's the way we was brought up
Sneakin to watch playboy at night
We all must be caught up in worldly ways
Chemistry between boys and girls
Is a lot like when we went to the woods
And laid with the squirrels
Durin P.E., we'd be
Exploring each others privates
Hunchin with all our clothes on
Until we felt excited then, aaaah
Oh now it's on from here on out
Put yo hands in the atmosphere
If you know what i'm talkin bout
Now if two hearts done walk on out
And i see you on the next song
They call it horny
Because it's devilish
Now see we dead wrong


Chorus


People don't know the stress i'm dealing with day to day
Speakin about the feeling i'm possessing for Rene
Mopin around and wondering where she stay
Saw her last that she lay
Give it another day i say
But the lord he taketh away
Now give it back lawd
Cause that's like backboards without the rims
Me and my auntie was tight like southwest
Before the pinks moved in
Like the niggas that owned the ligour store
Crack cocaine, pimps and whores
Livin up on this earth
Before a nigga like daddy was born
But they makin a scene
That my music and crime are a team
But i'm speakin the truth not dreams
So what in the fuck they mean
My lyrics ain't clean


Chorus"
OutKast,Bamboo & Cross (Interlude),/o/outkast/bamboo+cross+interlude_20562395.html,"The music's starting.
My name is B-A-M-B-O-O.
I'm so fast and everybody is slow.
I'm so strong I can pick anybody up.
I will throw you down and I will give you a pop.
-------------
He drools a lot and he's sleeping alot.

You don't kill me like that!
My name is cross
I am the boss.
I'm a visiouse bowler
I wear a polo- with the horse on it.
I'm on it! I'm on it!
And I pop a wheely.
If somebody speeds me I hit 'em!
I can't remember...
Can I dance?"
OutKast,Bamboo (Interlude),/o/outkast/bamboo+interlude_20157680.html,"[Big Boi]ready to set this bitch off?
--Yeah
[Big Boi]alright, you got to step, you got to step, get close to the mic
Okay put the headphones on
You gotta speak into the microphone
Say what u
--huh?
[Big Boi]say something
--okay
[Big Boi]what, you...i thought you were gonna rap
--ill ra.. rap
[Big Boi]wait wait wait wait wait
You need to let, you need to let them know what your name is first, playa
--Washawant?(wat you want?)
[Big Boi]what's your name?
--bamboo
[Big Boi]what's your name?
--bamboo
[Big Boi]no you got to speak into the mic, cause you keep freezing up
--bamboo!!
[Big Boi]that right let them know
And what you coming here for in the booth to do?
--rap
[Big Boi]came to do what?
--coming to rap
[Big Boi]that's right, rap
And what you going to rap
--in the whole world
[Big Boi]alright that's your, that's your jam
Alright ready?
--yeah
[Big Boi]sing it

--in the whole world nah nah nah nah nah
--get down bahp bahp bahp bahp badahp
--in the whole world naze padah bahp
--get down bahp bahp bahp bahp pahp pahp

[Big Boi]yeah, yeah yeah yeah yeah yeah yeah yeah yeah
And what else you got to say
--ehh michael jackson
[Big Boi]michael jackson?
Not on my record we ain't singin no damn michael jackson
Ready?
Go ahead, ready?
Say it in the mic
--asaiah motha fuckas
[Big Boi]haha no i ain't say to say that
That's right lets do it baby
Hahahaha
Ah, you did it
Gimme five boy
You hit the roof!
YEAH!"
OutKast,Behold A Lady,/o/outkast/behold+a+lady_20153852.html,"[Andre 3000]
Sophistofunk, aristocats
Distinguished dawgs, clean up your act
Pull up your pants, ladies and gents
Please, act like you got some sense
You know what I really wanna know?
Where do all the good girls go
What clubs they hang at?

[Chorus:]
Behold a lady
I see you standing on the wall
Clap, clap... You deserve it all [Repeat]
[While it repeats]
Candy-coated unicorns are quite hard to find
The classic lady, a rare breed indeed
Is that make and model discontinued?

[Verse:]
Today I might snow, tomorrow I'll rain
3000's always changing but you stay the same
And I need that, hey I need that (in my life)
When I feel washed up and inadequate
And throw all my songs away, no matter how mad I get
You make me smile, you make me smile
You make me smile, you make me... (Hooooo!)
You're the anchor that holds me down
When my ship is sinking
You won't let me drown and I'm grateful

[Chorus:]
[During chorus]
Maybe they disappeared with the dinosaurs,
Oh but that's just the big bang theory,
Maybe they're still around,
But only to be seen with appreciative eyes,
Maybe they were taken for granted,
And lost all their magic,
Oh how awful,
Oh so tragic.

[Verse 2:]
Yo' mama's old fashioned, yo' daddy don't play
You'll always be this lovely
'Cause they raised you that way
Hallelujah! Thank ya Jesus! Thank ya Lord!
Thank ya Jesus! Thank ya Lord!
Thank ya Jesus! Thank ya Lord!
You're not extra extra, you're so plain Jane
The yin to my yang, darlin'
You've got that thang and you know it
But yet you don't (But yet you don't) and that's what's so cool
You don't say too much, but when you do it's profound
In the street you hold your head high
At home you get low down for me
Can't get no lower, can't get no lower, can't get no lower, yeah!
Hoooo! You're the anchor that holds me down
When my ship is sinking, you won't let me drown (Aaaaaaahh!)
Sad, but one day our kids will have to visit museums
To see what a lady looks like

[Chorus without repeat]
[During Chrous]
So if you find one, I beg you, hold her tight
Yes, if you spot one, good sir, treat her right
Benjamin Andre signing off
Thanks a million
Good luck and goodnight

[Chorus 2x]"
OutKast,Benz Or Beamer,/o/outkast/benz+or+beamer_20158770.html,"Also available on some copies of the Goodie Mob single ""Cell Therapy""

{""It all started at an accident scene on Bankhead and Ash Street.
It's not clear if the suspect caused it; it is clear he wielded
A hammer and told..... To get out of his car. ""}

Verse One: Big Boi  Andre

Yeah  yeah check it
From alligator belts to patty melts I be that smoothest nigga
So hwo do you figga that Atlant don't be pullin dem triggas
The Southernplayalistic pimp is up in this bitch
Man, my folkers up on that track, complimentin that wickedness
See one is for the money two is for my niggaz who jack
Niggaz ain't takin that shit no mo' they got big Benz and Cadillac
My gat is in my lap, so whatchu wanna be startin now?
I'm pissin up on Jeffrey's Dahmer grave that cracker was foul

Too close for comfort, too close to home
Too close to be playin yo ass so hey why don't you get yo' own
As long, as I got this legally
People see that we can be on top of things without causin
Another nigga sorrow, I know it seems it ain't enough to go around
But keep on holdin on like Goodie Mob cause it's a better day tomorrow
That's all I can say, can't tell the future
Tomorrow's another day but today, they just might shoot you
For your ride, fuck your pride, hah better be out your seat
Quick and snappy with a happy face before you bleed
Ask me, if that material shit is worth yo' life
I don't know about yours but if so you smokin pipes right

Verse Two: Andre, Big Boi

Deep in the dungeon for these many months
Amongst the Dungeon Dragon as we pass around dem blunts
Had to cut it out like Cheers, but for years I used to burn em
Gettin deep in my thoughts just to get shit off my sternum

Chest/chess, I never played but made many a moves
I still blame it on session cause I can't remember the due
I guess, I feel that gettin a Benz is out of the question
The world is yellin Hootie Hoo but in my pockets nuthin but
Gum and lint, to sum the shit, of I'm broke
Nothin but hope, so Big Boi, tell em what you toke

I'm travellin up to Jersey with four keys off in my trunk
And thinkin of startin the ways to get that motherfucker krunk
See yes I be that nigga that with that sess off in my chest
Smokin and tokin them token blacks, that wanted to test
See strong niggaz survive and the weak niggaz they die
I never fuck no white bitch, I stop eatin that pig sty
Be activatin that Lo-Jack cause the Fleetwood has been stolen
Campalton Road is open, the B-I-G has spoken
Cause it's like this

Verse Three: Big Boi, Andre

I got these thoughts, similar to the ones that call in the wild
Up in the Benz is where I be doin about a hundred miles
The world is fucked up how these niggaz be drivin drunk
Vehicular homicide with their bodies off in your trunk
To me the cards is not belong I use that strong arm robbery
Robbin spree, look at me, W-M-B
Backwards, takin you to the cha cha with these verses
Comin around the projects make you sleep off in dem hearses
I got a word of wisdom, for those who must be zest
You'll be needin a physical therapist, cause you can't fuck with this

While you sat down by the seashore thinkin about some seashells
I was around the corner from Clemson Hills thinkin about the V-12
But maybe not for long because I just done seen the light
I'm packin my screwdriver so see I'm gon' be alright
Just moving the steering wheel side to side like a slalom
Now I ain't got no problem I'm just breakin the steerin column
I spot him, in the middle of the marta parkin lot
I'm hearin a voice in the back of my head yellin ""Andre stop!""
But do I stop, naw I figure it's a come up
But now I'm goin down cause the folks wanna run up
Damn!!!

{""These days, the best way to deal with a car jacker
Is to simply give them what they want"
OutKast,Black Ice,/o/outkast/black+ice_20693748.html,"Do you ever see that stuff that be
When it get cold that ice that you can't see?
See that shit happens sometimes
Yep, black ice

[Verse 1: Gipp]
Now you know and I know I done bumped every hole in the wall
Did catch that phone call most of y'all did admit
Thought it was tall, Gipp flipped like a dip
Slipped fell on the black ice
Did you think twice, homeslice came and he went
Satisfied got bent bars ain't shit
Meetin coast to coast yeah I laughed and boast
Man do-si-dos, too many comin close to

[Chorus:]
Touch what I never touched befo', seen what I never seen befo'
Woke up and seen the sun sky high, sky high

[Verse 2:]
Circulate like a Sunday paper
Capers caught long time, to cheap flicks, good picks
Paid hard, watch the hard turn sideways
Pick the tale for real sales to those who lose cash
Players keep your life for now
Feelin good and warm, windows rolled tight
Thirty-five degrees, nippy tonight, don't forget the chapstick
Lips dry quick, when the jack out
Make you wanna act out, take the slack out
Some people black out, hibernatin 'til we came back out

[Chorus:] - 2X

[Verse 3:]
I been in it for the past few days
Tighter than fades I'm knowin my plays
Now can I rap? Can I adapt? Not really sure yet
Who that lookin over the shoulders of those writin dreams
Fiendin for the taste of menthol
Missed class stayed in the hall
Lookin for a squeeze play, better yet a holiday
Stayed away from the pyramid board game
Broke it down to a neighborhood slang
Cash befo' fame

Sky high (repeat 10X)

[Verse 4: Big Boi]
Now who done stepped in?
The nigga the B-I-B the secret weapon Boi
Slicker that Black Ice, throwin these flows like rice at weddings
So quit flexing, we speakin about
Somethin that's refreshin to the earlobes
Pay for the room and still be in pimp mode
Like icebergs, Chryslers and Buicks
Some niggaz ain't on they jobs so them suckers here to lose it
Abuse they priveldges and now the whole village is, been shot to pieces
Cause niggaz are bitin that same stupid shit I mean that feces
Boy don't beep me, if you ain't got no work
I'm strictly bout these verses like the ones you hear at church boy
Search boy, talkin about your dough and punk like lurch boy
Every time I heard you rhymin like a fucking jerk boy"
OutKast,Boi,/o/outkast/boi_20619223.html,"Boi I love you!
O yes I'm gay too happy
Boi ur the besta
I wanna like ur chesta
You are so hott
N we would make this hott!
Cuz ur mah s** Machine
No boi I'm not mean
I wanna liiiiik you from ur head to ur toes
N I wanna move from the bed down down down to the floor
N I wanna ahh ahh you make it so good I don't wanna lv
But I gotta kn-kb-kno wats ur f-f-fantisy!"
OutKast,Bowtie,/o/outkast/bowtie_10198150.html,"(feat. Sleepy Brown, Jazze Pha)

[Hook:] Crocodile on my feet
Fox fur on my back
Bowtie 'round my neck
That's why they call me the gangsta mack
In the Cadillac!! Yeah!! [Repeat]

[Big Boi:] Nasty Noompsy Knightingale
Fresh in that tuxedo
Cumberbun with no suspenders
My torpedo, you libido
Need to chat (Chip, chop it up, shoot the breeze!)
I'm your are-o-l-a-i-d-s, release the squeeze or release the keys
To the shackles on her wrist, she can tackle some of this
Smack on smack on some of this dick tracy
Arrest her, book her, fingerprint your hooker
You took her to the club and now her body is full of liquor
Off that Butterscotch Schnapps and Bailey's Irish Cream
She's a damsel in distress impressed with stylish things
Whatcha mean? (Chip, chop it up, shoot the breeze!)
In the parking lot we primp, crooked booty to the scene where i's...

[Hook:]

[Big Boi:] Oh, lord! How can it be so hard??
To put on a pair of panties much less a pair of jeans or the leotard
But I got to start by complimenting you on your physique
You unique, you best believe I'm gon' skeet once I speak
Spoke, spit, spatter, spat and I macked her just like that
But it takes years of perserverance and experience to get that cat!
So why don't I chase this Hennessy down with some of that
On your back, like a cheerleader missing the final stack!

As we strut skip the line through the glass window glance
We look fine, right on time
As we step in the place the nursery's crunk we've come to play

[Sleepy:] Everybody's watching 'cause them furs just hit the door
While the gator's creeping, crawling oh so wicked across that floor
To the V. I. P. Where we proceed to give you what you need
Throw your hands up if you feel me!! Throw your hands up if you feel me!!
'Cause we well designed and fine as wine
Feel good to be fly, so don't you ask me why
I got the ladies in line, because they can't deny

So raise your hands to the sky 'cause we super fly
[Hook:]"
OutKast,Bowtie (Postlude),/o/outkast/bowtie+postlude_20163709.html,"Oh baby, we really clean
Really sharp
I mean, in person, baby, in person!
Ha, ha!
Aww, superfly, baby
Oh, around the world they talk about us
Do you have any idea on how good it feel to be me right now?
Oh yeah, I got them pink ones, too
Oh yeah, but I know how to wear em though, baby
Look.... Watch out!
Them gaters gon bite cha
Watch out now!
Ow!!!

Speakerboxxx!"
OutKast,Buggface,/o/outkast/buggface_20482071.html,"Can I dance?
Ooh, ooh, ooh, Awww shit!
Big Boi, Big boi

[Verse:]
What if everything you ever knew or known was lost
The needs tend to freeze you when you gatherin' yo thoughts
You pause for the cause, try to recall and remember
But the train is in reverse and the caboose is in the center
Cause your mind ain't free, constricting by the motherfuckin' boundaries
An ounce of weed or an pound of dro
Couldn't place you on the planet where I'm transmitting life from bro
Brother, brohem
Cadillac on bows, strike a pose then the door slams, wham nigga wham, don't they say that in they show damn
For show man, actin like a tadpole out of gonads, you now how catch the truth, hit the booth we makin more jams
Spread the strawberry preserves on your nervous program, fuck the learning curve
We took our ramp to no man's land
Hello, is anybody home, is anybody givin dome
Serve me up I want some

[Chorus:]
Buggface toe jam, from the face up 'cause you don't give a jam
Jam to the jam, toast jelly to the jam
Imagine me now jammin, shovin it up your monkey jam
Buggface toe jam, from the face up 'cause you don't give a jam
Jam to the jam, toast jelly to the jam
Imagine me now jammin, shovin it up your monkey jam

[Verse 2:]
When I'm left alone I get to thinking to myself
The mind is a terrible thing to waste so use it until none's left
Like everything is alright clearly tight to death
I can see clearly now analyzing every step
Clearly you can feel me 'cause it's beating through your chest
And you can see me clearly through the window paint drip wet wet
With no tint not yet, clearly I'm a vet
And not a vetinarian, but clearly pitbulls are the best
Like the O-you-T-K-S, cleary nigga you know the rest
And if you acting like you don't, cleary nigga you trying to test
Crystal clearly I confess, and I suggest, you clear the runway
'cause the ticket is a one-way, clearly back we won't be coming

[Chorus:]
Buggface toe jam, from the face up 'cause you don't give a jam
Jam to the jam, toast jelly to the jam
Imagine me now jammin, shovin it up your monkey jam
Buggface toe jam, from the face up 'cause you don't give a jam
Jam to the jam, toast jelly to the jam
Imagine me now jammin, shovin it up your monkey jam

Can I dance?
Can I dance?

Oh shit, bamboo! Stop! [Laughing]
Y'all just playin around now! Come on Cross! [fades]"
OutKast,Bust,/o/outkast/bust_10198153.html,"[Intro:] Ghosts and goblins run amock
In the caverns of rhine
Slinging petty corruption
The seventh sign!

[Hook:] Yeah!!!!
Give to you and I do what it takes!
To give it to you!
Wars, wars!

[Big Boi:] Step into the realms os space where nobody goes
Only the baddest motherfuckas are the ones that are chose!
Some of the coolest individuals on the planet we said
Best believe that we can buck or give a damn if we cared!
No collision supervision but my family is here
Now my mama taught my niggaz that was under the stairs
One of those who chauffeured life and then was unprepared
But my hunger is the thought that no wonder it can't be smothered
Or buttered up, buttercup, melt your sauce
You a Chucky Cheese bouncer chumpin' off the boss
What I'm trying to tell you now is that you're softer that soft
And I'm sick as a cough, did I mention it's raw?
Your predicaments flaw
Flaw means fucked up and serving out the oven not fried, slow roast
No coast, tuck your tail and hide!
You scared?

[Hook]

[Killer Mike:] I officially do it with duns on tour
We lock down traps, push caps galore
My wiz cook work 'til it scale like fish
My old earth even known to handle biz
I serve whipped, out of whips, whip out cash
Usually keep a G packed under the dash
Try to test my gangsta, I bring harm
I'm as slick as Freeway Rick and Nicholas Barnes
My uptown Nikes hold caps and cheddar
My waistline hold a 4-pound Baretta
I'll shoe lace your face just to learn you better
My ox so sharp it cut through leather
My rap name Killer, my street name Skunk
I mastered the music that was born in the BRonx!
I switch my slang spit from my mouth
Ic1"
