artist,song,link,text
50 Cent,Get Up,/5/50+cent/get+up_20783894.html,"[Intro:]
Man I finna do my thang (get up!)
It's crazy in the club when I'm in there mayne (get up!)
Trust me homie I'm not playin (get up!)
I have the dance floor off the chain, I said (get up!)
I came to bring you that California love
And a little New York hate, it's all of the above
I'm not playin, I said I'm off the chain
You niggas better follow instructions, I said (get up!)

[Verse:]
I bought two all fours, stunt till I drive
'Em off the showroom floor, not the used car lot
You buy a bottle, I buy the bar
I make every other week feel like Mardi Gras
When I get into it, I get into it
Everybody can't do it the way I do it
I make it rain, till the sun come out
A nigga playin, we make the guns come out
Now, my question is who they gon' blame
When I'm back number one on the Billboard again?
Shit shift now, the game done changed
Since Mike made Thriller and Prince made Purple Rain
I guess I made the kids want slang
And N. W. A. Made the West Coast bang
Nah, it's just music man, it's just music
Now get your ass on the dance floor and move it

[Hook:]
I have the South warfare
I'm the reason everybody hate, I say (get up!)
I make it hot, I make it hot in here
Your feet hurtin? I really don't care, I said (get up!)
I wanna see, I, I wanna see ya move
And get all into the groove, I say (get up!)
I'm gettin money man, I really don't care
Let me see you put your ass in the air, I said (get up!)

[Verse 2:]
Yeah lady, you look good, I wanna get to know you better
You look good in them jeans and them red stilettos
You got a Bentley Coupe booty baby, I wanna drive
See it'll tell you what your mileage is when I'm inside
I wanna take you for a spin, you know, round and round
Switch gears till you won't come down
I take you to the point of no return, if you listen you learn
Just how a nigga earn, I got money to burn
While they can't get a place, she drop the bomb on me
It's up and down and up and down gracefully
Rick James would've said She a Brick House
But Fifty you should go home and see what that bitch bout
I find out she like it how I like it, huh
Back it up, get ya some, I know how to get ya sprung
Tune ya up and use the tongue, under the hood is so good
She said it so good, goddamn I'm so hood, nigga what up?

[Hook:]
I have the South warfare
I'm the reason everybody hate, I say (get up!)
I make it hot, I make it hot in here
Your feet hurtin? I really don't care, I said (get up!)
I wanna see, I, I wanna see ya move
And get all into the groove, I say (get up!)
I'm gettin money man, I really don't care
Let me see you put your ass in the air, I said (get up!)

[Outro:]
And get into it
You're now rockin with the Unit, I say (get up!)
And get into it
We gon' show you just how we do it, I said (get up!)
Aftermath
Still Shady Aftermath, I said (get up!)
Aftermath
Still Shady Aftermath"
50 Cent,Ghetto Quran,/5/50+cent/ghetto+quran_20530529.html,"(talking)
Uh huh, uh huh, uh huh
Southside, what y'all niggas know about the dirty south?
One time

[Chorus:]
Lord forgive me, for I've sinned
Over and over again, just to stay on top
I recall memories, filled with sin
Over and over again, and again

Yo, when you hear talk of the southside, you hear talk of the team
See niggas feared Prince and respected Preme
For all you slow muthafuckas I'm a break it down iller
See Preme was the business man and Prince was the killer
Remember, he used to push the bulletproof bm, uh huh
His hair'll get ya seasick, I sat back and peeped shit
Then roll an Easy Rider and then get blunted
Had the whole projects workin for fifty on five-hundred
As a youth, all I ever did was sell crack
I used to idolize cat
Heart me in my heart to hear that nigga snitched on Pap, how he go out like
That?
Rumors in the hood was Jus was snitchin
I ain't believe that, pa, he helped me cop my first gsx-are
Had the four-runner, the Z, the 5 and the 3
Used to drive his truck through the hood draggin jet skis
From Gerald Wallace to Baby Wise, don't be suprised
Of how freely I throw out names of games who dealt up with pies
Like L-A-N-Y's, L got shot in the neck, then told his connect
Them niggas who shot 'em got 'em for ten bricks
Fuckin Dominicans, turned around and gave 'em more bricks

[Chorus:]

That first verse is just a dose of the shit that I'm on
Consider this the first chapter in the ghetto's Quran
I know a lot of niggas that get dough like Remmy and Joe
And Prince and Rightous from Hillside with the mole on his nose
Throughout my struggles through the hood, I started learnin
Life's a bitch, with a pretty face, but she burnin
Man I'm a get cheese like Chaz then run through wips like Cigar
Gamble all the time like country-curly head Prince and Tata
Po-po under pressure too, they know what they facin
Go against crews like Bebos and killers like Pappy Mason
A lotta niggas I know been corrupted since birth
Enticed to rob nuns for fun, for everything they worth
I know some cats that hail at old complexes like Cooley Wall
Together niggas stand and divided they fall
Round here, shook niggas they keep it in motion
Come around here with your rollie you can get robbed like Ocean
Lord knows, Tommy had loved and sold
Helicopters, Rolls Royces with Louie Vuttuon interior
Might sound like I'm fantasizin, but son I'm dead serious
Montanna was no dummy, brought Benice to wash the money
Had money out the ass, he politic like the Asians
Feds couldn't catch him dirty so settled for tax evasion

[Chorus:]

Yo, rest in peace to Rich and Ron, money what they was about yo
The twins was some queens but got crazy cream with Alpo
Throughout my time I heard tales of Himey, Frenchy, Jamaican Pauly, Ducky
Cally
Rodney Bump and Chick, shit
A lot a niggas flow the way I flow
But ain't been in the game all their life so don't know who I know
Writin rhymes is the best way I express how I feel
If I ain't rich by twenty-six, I'll be dead or in jail
Comin up I heard sippin to much booze'll leave you confused
And if you watch the news you see playas in this game that lose
I'm forgettin Lefty and Jazz, Pretty Tony and Lance
Head Lou, Mel son, Troy and E Money Bags
And a conversation over shrimp and lobster
And Bennyhannas heard Chico stopped boxin, and started robbin diners
Shout out to Clanrence and Clutch, Bob Dre, Black Will
If the flow don't kill you the Mac will.

[Chorus:]"
50 Cent,Girls Go Wild,/5/50+cent/girls+go+wild_20987214.html,"(Give it to 'em)
Give it to 'em (4x)

[Jeremih]
Don't do much talking, I just check 'em with the D
Got 'bout 3, 4 bad, bad bitches in the tub waiting for me
My favorite sold and pour her name Elize
Say she got a man, she can't stand that he's a zero

(Verse 1: 50 Cent)
Bitch, I'm the man, I love bubbling, shorty
Bet you got ya hands all, all over me
No-one will believe
Get you high as Nasa, carefull with ya asses

[Jeremih + (50 Cent)]
I only want bad (give it to 'em)
Whatever on tab (give it to 'em)
I'mma spend a little more change at the bar,
Tell the dj to run it back

Give it to 'em
Give it to 'em
Give it to 'em
(Give it to 'em) (4x)

[50 Cent]
50 Cent got that shit that made them ""girls go wild, girls go wild""
My shit knock in the club and it make them ""girls go wild, girls go wild""
From the front to the back let me kick it ""girls go wild, girls go wild""
I got them macking like they're rocking to my old shit ""girls go wild, girls
Go wild""

[50 Cent]
She want me to trick, I think this pussy one for me
She seen my watch and all the rocks on top of my new pinky ring
Understand I'm out here in these street
Get out of line tryin' to take mine
I get at you with the heat, boy
Girl, my swag is ill, friends I blew a couple G's
Shorty bad, I bet ya she's a freak
She might bring a friend if she want something to eat

[Jeremih + (50 Cent)]
I know they want that (give it to 'em)
Whatever on tab (give it to 'em)
I'mma spend a little more change at the bar,
Tell the dj to run it back

Give it to 'em
Give it to 'em
Give it to 'em
(Give it to 'em) (4x)

[50 Cent]
50 Cent got that shit that made them ""girls go wild, girls go wild""
My shit knock in the club and it make them ""girls go wild, girls go wild""
From the front to the back let me kick it ""girls go wild, girls go wild""
I got them macking like they rocking to my old shit ""girls go wild, girls
Go wild""

[50 Cent]
Smoke purple shit and it slow me down, down, down
I sip brown shit 'till my head spin round, round, round
Shorty says she wants me, you know what's up
Might pop a pill before we fuck
Basicly we all turned up, all the way turned up
First it's Fifty you know you so strong,
That it's 'Tell me how you go so long? '
Non-stop, please can we take a break
She said ""I need water, I need water""
I don't need no crowd round when I'm performing,
No tv, no lights, no camcorder
I let the world know I'm a bedroom star
Ya boy a freak, I always go hard

[Jeremih + (50 Cent)]
I only want bad (give it to 'em)
Whatever on tab (give it to 'em)
I'mma spend a little more change at the bar,
Tell the dj to run it back

Give it to 'em
Give it to 'em
Give it to 'em
(Give it to 'em) (4x)

(50 Cent)
50 Cent got that shit that made them ""girls go wild, girls go wild""
My shit knock in the club and it make them ""girls go wild, girls go wild""
From the front to the back let me kick it ""girls go wild, girls go wild""
I got them macking like they rocking to my old shit ""girls go wild, girls
Go wild""

50 Cent got that shit that made them ""girls go wild, girls go wild""
My shit knock in the club and it make them ""girls go wild, girls go wild""
From the front to the back let me kick it ""girls go wild, girls go wild""
I got them macking like they rocking to my old shit ""girls go wild, girls
Go"
50 Cent,God Gave Me Style,/5/50+cent/god+gave+me+style_10204083.html,"[Chorus:]
God gave me style
God gave me grace
Put my willy upon your face
God gave me style
God gave me grace
God put a smile on my face
Haha, God put this smile on my face
God made me shine like the sun
God make me shine like the sun
Sometimes I feel like I'm the one
Sometimes I feel like I'm the one
It ain't my fault

[Bridge:]
I just reach for style, I'm hot I breaks it down
It ain't my fault, you can't break it down the way I break it down

[Verse 1- 50 Cent]
Listen you can call me what you want, black and ugly
But you can't convince me the Lord don't love me
When my cds drop, they sell the best
You call it luck, why can't it just be I'm blessed
I'm a trackstar, runnin' through life, chasin' my dream
Best deal I made was tradin a mic for a triple beam
I zone off thinkin' is there really heaven or hell
So what happens to a changed man who dies in a cell
I need no answers to these questions, 'cause time will tell
Got a date with destiny, she's more than a girl
Don't much good come from me, but my music
Is a gift given from God so I'ma use it (Yeaaah!)

[Chorus:]
God gave me style
God gave me grace
God gave me style
God gave me grace
God put a smile on my face
Haha, God put this smile on my face
God made me shine like the sun
God make me shine like the sun
Sometimes I feel like I'm the one
Sometimes I feel like I'm the one
It ain't my fault

[Bridge:]
I just reach for style, I'm hot I breaks it down
It ain't my fault, you can't break it down the way I break it down

[Verse 2- 50 Cent]
Some days, I'm in the crowd all by myself
Bunch of niggas around I'm still by myself
I drift off on a cloud, by myself
Thinkin' bout nothin' more than life, what else
These days it's hard to tell who really cares for me
So you when hear this song, you should say a prayer for me
I put a message in my music, hope it brightens your day
If times are hard, when you hear it, know you'll be okay
A old G told me God's favorites have a hard time
You out the hood, that's good now stay on the grind
I'm a spunge, knowledge and wisdom, my insult off fast
I'm in a class by myself, you do the math

[Chorus:]
God gave me style
God gave me grace
God gave me style
God gave me grace
God put a smile on my face
Haha, God put this smile on my face
God made me shine like the sun
God make me shine like the sun
Sometimes I feel like I'm the one
Sometimes I feel like I'm the one"
50 Cent,Got Me A Bottle,/5/50+cent/got+me+a+bottle_20001344.html,"[Chorus:]
We can do whatever it is you want that you want to do
Long as I can spend the whole night with you

Hennessy sippin' (got me a bottle)
Bacardi drinkin' (got me a bottle)
Smirnoff sippin' (got me a bottle)
Absolut shorty (got me a bottle)
Tangueray sippin' (got me a bottle)
Absolut drinkin' (got me a bottle)
E&J sippin' (got me a bottle)
Champaigne drinkin' (got me a bottle)

[Lloyd Banks]
I'm gettin' tipsy off a bottle of Bacardi
Wit' a model at a party
I got kids, but mommy gon' be swallowin' pro'lly
See I always get my way girlfriend, I'm spoiled bad
Keep my hydro stashed in a Crown Royal bag
Your performance will determine the price
See if you fuckin' to champaigne, but if not it's Smirnoff Ice
And 9 times outta 10, I was pissy when I was with you
But they don't make a liquor strong enough for me kiss you, nah

[Chorus:]

[50 Cent]
I don't fuck wit' scurry ass niggas
That ain't got a care in the world
I'm fin' to drink this motherfucker right here till I hurl
Admit it, I'm that motherfuckin' nigga you lovin'
New York nigga, soundin' like I'm straight up southern
What bitch, don't try to play me close to see what I'm drinkin'
Yeah I'm rich, I ain't a trick, what the fuck are you thinkin'
I'm some type a nigga that ain't 'bout that money man
If I smack you in your face you get funny man
Ha ha

[Chorus:]"
50 Cent,Gotta Make It To Heaven,/5/50+cent/gotta+make+it+to+heaven_10204117.html,"I gotta make it to heaven, for going through hell
Gotta make it to heaven, gotta make it to heaven
I gotta make it to heaven, for going through hell
Gotta make it to heaven I hope I make it to heaven

Some say I'm paranoid I say I'm careful how I choose my friends
Been to icu once I ain't going again
First Zee got murked, then Roy got murked
An homies still in the hood, why he ain't getting hurt
I smell somethin' fishy man it might be a rat
Damn niggaz switchin sides on niggaz just like that
You know me, I stay wit a bitch on her knees
An give    s away in the hood like government cheese
Spray on Suzuki's eleven hundred cc's
More plate on the back, straight squeezing a Mak
In the hood they identify niggaz by they cars
So I switch up whips to stay off the radar
I ain't gotta be around to make      hot
I send Yayo to dump 30 shots on ya block
Cause he'll spray dat Tec nigga if I say get it done
An make it wet niggaz if you round me son

I gotta make it to heaven, for going through hell
Gotta make it to heaven, gotta make it to heaven
I gotta make it to heaven, for going through hell
I gotta make it to heaven I hope I make it to heaven

I gotta make it to heaven, for goin through hell
Gotta make it to heaven, gotta make it to heaven
I gotta make it to heaven, for going through hell
I gotta make it to heaven I hope I make it to heaven

When I come through the hood, I don't stop to rap to niggaz
Get close enough to smack, get it clappin nigga
Pop tried to front so I waved the chrome at his ass
Point blank range I spazzed blew a bone out his ass
Two weeks later niggaz came through with Maks to lay me down
They sprayed I played      and got the      off the ground
Out the blue I get a phone call ""50 waddup""
You send a bitch to me I send the bitch back cut up
I don't play that, I done told you boy
Front on me, you gon meet one of my soldiers boy
Cousin twig shot up his mamma crib, now he in Jail
Trippin off Fliks of blue cantrell,       and black tail
Pop mamma moved, but she don't talk to him no more
The shells from twig 4-4, blew the hinge off her do'
Without that check every month how she gon pay for the crib
Man social service finis' come an take dem kids

I gotta make it to heaven, for going through hell
Gotta make it to heaven, gotta make it to heaven
I gotta make it to heaven, for going through hell
I gotta make it to heaven I hope I make it to heaven

I gotta make it to heaven, for going through hell
Gotta make it to heaven, gotta make it to heaven
I gotta make it to heaven, for goin through hell
I gotta make it to heaven I hope I make it to heaven

God, grant me the serenity to accept the things I cannot change the courage
The change the things I can, and wisdom to know the difference
The A80'll make you say that
That's the prayer they burn in ya head when you in K-Sac
Man I might talk to you while we up in the pens
But when we come home, dat don't mean we gon     in be friends
Shells pass ya head close enough to hear 'em whistling
Thank god they missed you, an go grab ya
In the hood niggaz runnin round actin crazy
Buyin little air Jordan's for maybe babies
See it might be his, an it might be yours
Cause them broads in the projects is straight up      s
Man it don't take much for you to get in them draws
You ain't can have 'em on they back or on all fours
You got to tell me, you feelin this
Because I hear what I'm sayin I know I'm killin this

I gotta make it to heaven, for goin through hell
Gotta make it to heaven, gotta make it to heaven
I gotta make it to heaven, for goin through hell
I gotta make it to heaven I hope I make it to heaven

I gotta make it to heaven, for going through hell
Gotta make it to heaven, gotta make it to heaven
I gotta make it to heaven, for going through hell
I gotta make it to heaven I hope I make it to heaven"
50 Cent,Green Lantern,/5/50+cent/green+lantern_20001389.html,"{*gunshots*}
50 Cent... Shady... Aftermath... The dream team
We gotta get the get well cards... Niggaz is sick
Feel this... (non stop) ... {*gunshots*}
Motion picture shit hahahaha

[50 Cent]
Now don't think I won't hit you cause I'm popular
I got a P-90 Reuger to pop at cha
Catch ya slippin' i'ma give you what I got for ya
My clip loaded wit' 16 shots for ya
Never had a hot gun on your waist and blarin' to shoot
Cause a nigga went and said the wrong shit to you?
Homie you ain't been through what I been through
You not like me and I'm not like you
I'm like a animal wit' it when I spit it it's crazy
Got semi-autos to put holes in niggaz tryina play me
One shot is not enough you need least a uzi to move me
After four bottles of Dom the kid start feelin' woozy
I write my life you write what you seen in gangsta movies
I'm gangsta to the core nigga you can't move me
I found my space at the top I got this rap shit locked
I never heard of you you heard of me I murder you
Spit shells through your convertible
Lowest you notice?
Rich or poor hollows still go through your door, this is raw
You scared of me you not prepared for me the kid is back
50 Cent... I know you like that
Yeah I know you like that

Green Lantern... Shady Records...
Anger Management Tour... Homie...

Yeah {*gunshots*}"
50 Cent,Grew Up,/5/50+cent/grew+up_20530527.html,"Intro:
Ohhhh! Ahhh!

Verse 1:
So what I grew up with them niggaz
I aint stuck wit them niggaz
We from the same hood
But I don't fuck wit them niggaz
If shit pop off
I touch one of them niggaz
Cut one of them niggaz
Poke one of them niggaz
Beg For Mercy number 4
""I'm so Hood""
First lp 10 million sold I'm so good
I thought niggaz would love to see me shine
But it's makin them sick
To see me gettin mines
Got that Benz, got that Bentley and the new Bugatti
Got the Range after partin wit the new Ferrari
If it's makin you sick
To see me blow I'm sorry
Dude we used to be cool
But I aint stuck wit you nigga
I grew up wit you nigga
But I don't fuck wit you nigga
Got shot in the back
Den turned around and got shot in the eye
Labels Tupac lay down and die
There's a message in my music can you hear it God?
The mans never gonna blow
Another reason why
This disease infested
When I spit it any nigga can get it
Punks frontin' in they rhymes
That ass'll be flatlined
""can't we all just get along we used to be friends?""
Nah, fuck that man
We used to pretend
These niggaz is comedians
I thought I was tight funny
5 called tellin ""niggaz mugged me""
Bet on my new surreal shit
Would you bail a nigga out son
If you niggaz knew he was tryin to kill you
And wouldn't let you hold a gun?
Think about it
Haha ha!

Outro:
Aw man,
I'm havin too much fun with this rap shit man
I love this shit man"
50 Cent,Guess Who's Back? (freestyle),/5/50+cent/guess+whos+back+freestyle_20210959.html,"Guess who's biz-ack it's not beanie Siegal or J-Hov
It's 50 Cent ya niggas should know
Don't make me relapse
Run up on yo' ass with the 4 
You punk nigga I done told you before

Fuck being in a cage"
50 Cent,Gun Jam,/5/50+cent/gun+jam_20668927.html,"[50 Cent:]
Yeah this is just my intro
Its serious man this is Sirius Radio right here
Ggggg Unit Radio
Shady ha ha ha
Just givin' 'em a little somethin' somethin'

[Verse 1: 50 Cent]
You screamin' ya gun jam
Nigga your gun ain't jam
They let off ya bitch ass ran
You screamin' ya gun jam
I know your type fam
You pussy I understand
You screamin' your gun jam
You run when the shots fire
You scared the fuck to death of that hollowtip diet
Intensive Care Unit after niggas get sprayed up
Jamaica Hospital third floor when you layed up
Make sure your bills get paid up
So its nine one one
When you see my gun
I'm popular nigga the police know me
Just cause of this rap shit I'm rich now homie
Man when you not around I got your bitch all on me
She want to be my wife now
She like my lifestyle
My shotty bumpin' its the sweetest taboo
I play something smooth when I stunt in my coupe
Ooooooo you know these niggas ain't like me
Everything I say I got in these raps I got bee
The cars, the cribs, the jewels, the tools
The nines, the Tecs, the Macs ooooooo
The burners the gats man if you confused
I'll send a nigga from my hood to put a hole in you
I rock G Unit hats, hoodies and shoes
Got ""G Unit"" tatted on my bitch too
I drink G Unit water watchin' G Unit porn
This is Shade 45 nigga G Unit on

[Mike Epps:]
Fuck the cos
Fuck all of 'em makin' money off of niggas
They just mad Yayo
Cause they can't make no more money off you
They was makin' a percentage off your head every day in there
Now you makin' off of them
Fuck 'em Yayo"
50 Cent,Gun Runners,/5/50+cent/gun+runners_10204173.html,"(Phone ringing)
(Fifty)
Aww man... Who the fuck is callin'?..
I don't even wanna answer this shit... Hello?

(Man on phone)
Whattup nigga it's Black
Remember me from way back?
We used to go to school together
Man, I got your number from Heather
She said you sell guns, I got beef I wanna see what you got
And if I like it I'll cop

(Fifty)
Damm nigga, you hot
You talkin' like you tryin' to get a nigga knocked
What time is it? Man, it's fuckin' 4 O'clock
I shouldn't sell you shit, but Son, meet me on the block
I ain't got time to waste man, where this nigga at?
I'm in the Brown hooptie, there he go, I see 'em
Pullin' up slow in the bm
I popped my trunk to show him what I'm workin' wit',
First I showed him the Teck
I told him niggas give these s***s respect
But you don't want this, Man
These s***s is known to jam
This is a little smaller here,
And a little more common, 9 Millimeter Ruger
16 shots, hollow points will go through ya
And this? This here? This is a 12 gauge Mossburg kid,
Two shots and you can wet like half a block
This shit here gets my dick hard,
It's a Calicko, it holds a Hundred shots
If you can't kill your beef with this you need to stop
C'mon, pick somethin' now nigga, you know it's hot

(Other Man)
Man, stop actin' like that nigga, just show me what you got

(Fifty)
Aight, nigga look, I got Two 380's,
One black, one chrome, and 4 glocks
They all hold 21 shots
Look, I done been through all my shit nigga,
So tell me what you want

(Other Man)
(Click clack)
It's hard to choose man, I think I'll take 'em all

(Fifty)
Oh, you gon' do me like that?
I got one more piece to show you, my Deringer,
I keep it in the small of my back
It's a two shot, it's chrome, my initials engraved in it

(shots ring off)
Look at you now, you had to get it
Your bm? I'm takin' it, shit, you don't need it
Park it where I can watch it at and see if it got low jack
Then take it to the chop shop to my Man Kojak
He gon' give me more cream so I can cop mo' gats
Joe and Duke came through, them niggas copped two Tecks
Said ""Don't go by the gamblin' spot, that shit gon' get wet""."
50 Cent,Gunz Come Out,/5/50+cent/gunz+come+out_10204192.html,"It's Cold(It's Cold)
So Cold (So Cold)
[Chorus x2]
Ya'niggas know (what wut ya'll niggas know what I'm about
Ya' niggas know, front about my dough,(what wut'ya niggas) then the guns come out(then the guns come out)

[Verse:]
I do this all the time, stuck with a little shine
Walk with a little nine, case I get in a bind
They say I'm fuckin' crazy, they think I'm out my mind
Cause I'm down to bust a nigga head all the time
Now you know the hoes, they know how I roll
In that new Rolls with the suicide doors
22 inch chrome, a nigga money long
You try to touch me, I put out ya get ya brains blown
You go against the grain, pussy and you on ya own
You right there in my zone, welcome to the terrordome
The ice blue in my chain, blood blue in my veins
Blue still in the range, I'm doin' my thang
The semi auto spray, run if you get away
I'll find your whereabouts and clap at you another day
nigga play with the bread, get a hole in ya head
You touch a dime of mine dog and yo ass dead

[Chorus x2]
Ya'niggas know (what wut ya'll niggas know what I'm about
Ya' niggas know, front about my dough,(what wut'ya niggas) then the guns come out(then the guns come out)

[Verse 2:]
In the hood, hoopty, hat low, niggas don't know I'm around
Hop out, hit 'em up, lay my murder game down
You see me in ya projects, 187's in progress
Hard niggas finna' soften up when that lead touch 'em
You cut 'em once and keep fight, fuck it just keep cuttin' em
Its real killa instinct, kill or be killed
Trust me, you don't wanna feel how hollow tips feel
fuck around and get ya cap peeled
nigga you know the drill, Brownsville
Flat bush, ground heights, Brooklyn Zoo
Feed the wolves, they eat the food
And the hand that fed them too
nigga welcome to the jungle, New York New York
Gangstas use sign language and let they guns talk
Look homie I'm cool with some bloods, I'm cool with some cripz
I'm cool but if there's a problem, nigga I got extra clips
I don't know karate, but I split the bricks
I don't love 'em loverboy, we the shit bitch

[Chorus x2]
Ya'niggas know (what wut ya'll niggas know what I'm about
Ya' niggas know, front about my dough,(what wut'ya niggas) then the guns come out(then the guns come out)

[Verse 3:]
I'll come through and touch ya, walk out then cut ya
In case your dumbass wanna tussle
ar-15, co-exist to make the shell case muffle
Scope, infrared, run you're still dead
Hit your calf, hit your ass, hit ya back, then your head
Contract killa, murder for the scrilla
Search, find a nigga, run up behind a nigga
Shoot car windows out to flatline a nigga
Gun pop, heart stop, homie this is heavy
You on your way to meet your maker, nigga are you ready
No exception to the rule, death is promised
Plus I just bought my niggas new macs and llamas
Got respect for human life but will I will comodate you
One phone call and niggas will exterminate you
No future fuckin' with me, there's no tomorrow
Niggas'll run up on you tonight and hit ya wit hollows

[Chorus x2]
Ya'niggas know (what wut ya'll niggas know what I'm about
Ya' niggas know, front about my dough,(what wut'ya niggas) then the guns come out(then the guns come out)"
50 Cent,Gunz For Sale,/5/50+cent/gunz+for+sale_20530526.html,"Woo wooo
Haha
G unit!

(chorus}
We got those semi automatics
And we got them revolvers
We those niggaz that you should get at
If you got a problem

When those hollow tips hit 'em
Man that should solve 'em
We got the lugers with rugers and m1s and they all for sale

Got that 9mm got that 10mm
Got that little duece duece and they all for sale

Got that old trey pound
Got that new fore pound
Dey bin used once or twice and they all for sale

[Verse One]
Waddadaday, waddadaday, I'm the reason those things in my hood go bang
I got that trey duece I call that, my nigga behave
16 gage in case these niggaz wanna get crazy
When a sawed off
Hit your body parts they fall off
You get hit in the leg
Man you can't even crawl off
When that ak switch from automatic to spray
Everybody out this bitch could get hit with a stray
I got silences and scopes
Military issue pistols holla at me
Whatever you need homie I can get you
Nickname rubber grips hollow tips extra clips
You don't want your shit to jam
Better buy a cleaning kit
Teflon, kevlar, need to wrap it round your chest
You pop off they pop back and you get left a bloody mess
Mac 11 mac 10 time for some action
Dump a clip out this bitch and see how niggaz act then
Got guns and ammo they all for sale
Clips included you' responsible for your bail

[Chorus:]
We got those semi automatics
And we got those revolvers
We that niggaz that you should get at
If you got a problem

When those hollow tips hit 'em
Man that should solve 'em
We got the lugers with rugers and m1s and they all for sale

Got that 9mm got that 10mm
Got that little duece duece and they all for sale

Got that old trey pound
Got that new fore pound
Dey bin used once or twice and they all for sale

G stand for gangster
Unit stand for you niggaz in trouble
Better lock and load on the double

G Unit!!

[Verse Two]
Fresh out the box 40 cali glock, calicos 100 shot
Streetsweepers clear the block
I'm that nigga niggaz call when those shots pop
Take 'em to my grandmomma basement
Show 'em what I got, look
I got three 380s a tech and two m1's
Ice came through on some shit and bought him one
Them young boys from the projects crazy
He was kissing on the toes and saying that's my baby
Buck came through saying ""50 show me some love""
Sold him a dub dub something he can sneak in the club
Gave him some shells for that trey 8 snub
He gave me some bud
I gave him a pound, gave me a hug
Love, it's love I take it back to the nwa days
Fuck Jay my cd's raise the crime rate in the chart state
Got some rugers, some sigs, some colts
My nigga for real. Holla at the kid

[Chorus:]
We got those semi automatics
And we got those revolvers
We that niggaz that you should get at
If you got a problem

When those hollow tips hit 'em
Man that should solve 'em
We got the lugers with rugers and m1s and they all for sale

Got that 9mm got that 10mm
Got that little duece duece and they all for sale

Got that old trey pound
Got that new fore pound
Dey bin used once or twice and they all for sale"
50 Cent,Hail Mary,/5/50+cent/hail+mary_10204138.html,"Chris leidy: eyyyyyyyoo this is chris leidy fuck you irv gotti no sublimentals hollerin' in da back we heard you yooo this is chris leidy wit my man kayslay fuck you gotti

Eminem
Makaveli rest in peace
Irv gotti to much bacardi in his body mouth like a 12 gauge shotti

Come get me
Muthafuckas if you want shady
If pac was still here now
He would never ride wit ja na na na na na naaaaaaaa
Chorus 2X)

You ain't no killa you a pussy, dat extacy done got you all emotinal and mushy
bitches wearin rags in photos, ja's words being qouted in da source stealin' pac shit like he just wrote
you loud mouth pray to god hopin' no1's listenin see 50 comin for me, ohh my god ma my position no1 to pay attention to me
Please gotti here I go give me this pill, estacy done got me feelin' so invince-Ible
Now all of a sudden I'm fuckin' mad man who screams, like I'm pac but I'm not enenmies hennesey
Actin' like I'm great but I'm fake I'm crazy sweat drip get me off this trip some1 stop this train
Some say my brain is all corrupted fucked from this shit, I'm stuck I'm addicted to these drugs i'ma quit
Sayin' muthafuckas names b4 somebody fucks me up ain't no pussies ova here partna seee you in hell fucker

Come get me
Muthafuckas if you want shady
If pac was still here now
He would never ride wit ja na na na na na naaaaaaaa
Get off dat E, before you try and come and fuck wit me
It's aftermath here now shady records got it locked na na na na naaaaaaaaa

Chris leidy: eyyyyyyyoo this is chris leidy fuck you irv gotti no sublimentals hollerin' in da back we heard you yooo this is chris leidy wit my man kayslay fuck you gotti

Eminem
Makaveli rest in peace
Irv gotti to much bacardi in his body mouth like a 12 gauge shotti

Come get me
Muthafuckas if you want shady
If pac was still here now
He would never ride wit ja na na na na na naaaaaaaa
Chorus 2X)

You ain't no killa you a pussy, dat extacy done got you all emotinal and mushy
bitches wearin rags in photos, ja's words being qouted in da source stealin' pac shit like he just wrote
you loud mouth pray to god hopin' no1's listenin see 50 comin for me, ohh my god ma my position no1 to pay attention to me
Please gotti here I go give me this pill, estacy done got me feelin' so invince-Ible
Now all of a sudden I'm fuckin' mad man who screams, like I'm pac but I'm not enenmies hennesey
Actin' like I'm great but I'm fake I'm crazy sweat drip get me off this trip some1 stop this train
Some say my brain is all corrupted fucked from this shit, I'm stuck I'm addicted to these drugs i'ma quit
Sayin' muthafuckas names b4 somebody fucks me up ain't no pussies ova here partna seee you in hell fucker

Come get me
Muthafuckas if you want shady
If pac was still here now
He would never ride wit ja na na na na na naaaaaaaa
Get off dat E, before you try and come and fuck wit me
It's aftermath here now shady records got it locked"
